8766,18/10/2023,22/12/2023,13:01:22,009729MA35001,WALKING,35,BLANCO LILA URBANA,90.00,CAJAMARCA,CARLITOS,CAJAMARCA,140.00,efectivo,,
8854,03/12/2023,23/12/2023,13:01:27,009925MA30001,AIR RUNNING,30,BOTIN BEIG VERDE-PERILLA,72.00,CAJAMARCA,JACK,CAJAMARCA,110.00,efectivo,,
8855,19/07/2023,23/12/2023,13:02:21,009421MA39003,IVANO,39,NEGRO GAMUZA GUINDO-NUEVO,72.00,CAJAMARCA,CARLITOS,CAJAMARCA,120.00,efectivo,,
8568,07/12/2023,18/12/2023,13:02:53,009965MA37002,PUNTO,37,BLANCO AZULMARINO PLOMO--FIBRA,117.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
8646,28/10/2023,20/12/2023,13:03:34,009813MA40002,CLIFOR,40,NEGRO LUSTRABLE PASADOR,82.00,CAJAMARCA,CARLITOS,CAJAMARCA,130.00,efectivo,,
8767,05/12/2023,22/12/2023,13:04:28,009933MA36002,I-RUN,36,HUMO LILA FIBRA,100.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,,
9028,25/07/2023,24/12/2023,13:04:46,009445MA42002,DROMEDAR,42,BLANCO AZUL GOMA,120.00,CAJAMARCA,CARLITOS,CAJAMARCA,160.00,efectivo,,
9029,25/07/2023,24/12/2023,13:06:13,009450MA42001,DROMEDAR,42,BLANCO AZUL GOMA,120.00,CAJAMARCA,CARLITOS,CAJAMARCA,160.00,efectivo,,
9030,16/03/2023,24/12/2023,13:08:53,008887MA41004,ATLETIX,41,GRIS PLOMO YOMAX,102.00,CAJAMARCA,KEVIN,CAJAMARCA,140.00,efectivo,,
9031,11/11/2023,24/12/2023,13:09:28,009849MA40001,NEW ATHLETIC,40,PLOMO NEGRO TO-TERRENO,112.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
9032,23/12/2023,24/12/2023,13:12:08,010058MA38002,PUNTO,38,HUESO PLOMO VERDE,110.00,CAJAMARCA,FRAN,CAJAMARCA,140.00,efectivo,,
9033,06/08/2019,24/12/2023,13:14:46,001425MA3901,THERIUM,39,BAJO COLORES,75.00,CAJAMARCA,JACK,CAJAMARCA,110.00,efectivo,,
8768,06/06/2022,22/12/2023,13:14:58,007493MA40001,CAT,40,BOTIN VERDE NOBUK,100.00,CAJAMARCA,FRAN,CAJAMARCA,165.00,efectivo,,
8769,27/10/2022,22/12/2023,13:15:43,008178MA40003,KLOUIS,40,BOTIN OLIVO GOMA,97.00,CAJAMARCA,FRAN,CAJAMARCA,170.00,efectivo,,
9034,27/07/2023,24/12/2023,13:15:48,009491MA41001,I-FREE,41,AZULACERO PLOMO TODOTERRENO,97.00,CAJAMARCA,JACK,CAJAMARCA,145.00,efectivo,,
8770,11/08/2023,22/12/2023,13:18:22,009550MA41003,NEW ATHLETIC,41,NEGRO BLANCO-CAPSULA VALENCIAGA,117.00,CAJAMARCA,FRAN,CAJAMARCA,154.00,efectivo,,
8856,04/09/2023,23/12/2023,13:20:10,009312MA36002,CAT NACIONAL,36,COCOA NOBUK BOTIN,82.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
9035,19/12/2023,24/12/2023,13:24:13,009988MA38001,ADVENZO,38,NIKE BLANCO BLANCO,72.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
9036,23/12/2023,24/12/2023,13:28:42,010068MA40002,KALOIS,40,MARRON GRAVADO-AZUL PASADOR,98.00,CAJAMARCA,KEVIN,CAJAMARCA,160.00,efectivo,,
9037,25/07/2023,24/12/2023,13:29:28,009450MA43002,DROMEDAR,43,BLANCO AZUL GOMA,120.00,CAJAMARCA,FRAN,CAJAMARCA,160.00,efectivo,,
9038,20/12/2023,24/12/2023,13:32:50,010030MA37001,DROMEDAR,37,BOTIN NEGRO ROJO,92.00,CAJAMARCA,FRAN,CAJAMARCA,130.00,efectivo,,
8706,06/10/2023,21/12/2023,13:34:06,009708MA40002,PUNTO,40,PLOMO NEGRO VALENCIAGA,110.00,CAJAMARCA,PAMELA,CAJAMARCA,140.00,efectivo,,
8569,17/03/2023,18/12/2023,13:39:04,008895MA39002,WALON,39,BLANCO GOMA COCOS,81.00,CAJAMARCA,CARLITOS,CAJAMARCA,117.00,efectivo,,
8771,31/08/2023,22/12/2023,13:39:53,009637MA40001,FEDERLAN,40,AZUL GUINDO-NOBUK BAJO,80.00,CAJAMARCA,CARLITOS,CAJAMARCA,125.00,efectivo,,
9039,01/12/2023,24/12/2023,13:40:06,009887MA33001,KDM,33,LILA CELESTE BLANCO-PERIA,77.00,CAJAMARCA,CARLITOS,CAJAMARCA,120.00,efectivo,,
8857,29/08/2023,23/12/2023,13:58:04,009613MA40001,CAT NACIONAL,40,MARRON ORO BOTIN,115.00,CAJAMARCA,CARLITOS,CAJAMARCA,170.00,efectivo,,
8858,05/12/2023,23/12/2023,13:58:47,009940MA37002,I-RUN,37,NEGRO BLANCO MALLA,100.00,CAJAMARCA,CARLITOS,CAJAMARCA,145.00,efectivo,,
8603,03/12/2023,19/12/2023,13:58:53,009922MA38001,I-RUN,38,BOTIN BLANCO ROSDA,107.00,CAJAMARCA,JACK,CAJAMARCA,160.00,efectivo,,
8604,31/05/2023,19/12/2023,14:00:32,009189MA42001,KLOUIS,42,NEGRO NOBUK-GOMA BOTIN,97.00,CAJAMARCA,PAMELA,CAJAMARCA,165.00,efectivo,,
8859,30/08/2023,23/12/2023,14:01:06,009634MA40001,FEDERLAN,40,LUCMA NOBUK BOTIN-CORRIDO,85.00,CAJAMARCA,FRAN,CAJAMARCA,130.00,efectivo,,
8707,26/12/2021,21/12/2023,14:02:24,006728MA37001,CAMILUH,37,CHOCOLATE NOBUK CIERRE,83.00,CAJAMARCA,KEVIN,CAJAMARCA,128.00,electronico,YAPE,
9040,11/11/2023,24/12/2023,14:03:20,009856MA36002,NEW ATHLETIC,36,NEGRO LILA-TODO TERRENO,111.00,CAJAMARCA,JACK,CAJAMARCA,153.00,efectivo,,
8860,11/11/2023,23/12/2023,14:03:33,009850MA40001,NEW ATHLETIC,40,NEGRO NEGRO TO-TERRENO,112.00,CAJAMARCA,KEVIN,CAJAMARCA,154.00,efectivo,YAPE 104,
8861,30/08/2023,23/12/2023,14:05:51,009636MA40001,ANDALOZ,40,LUCMA NOBUK BAJO-TACO,80.00,CAJAMARCA,CARLITOS,CAJAMARCA,120.00,efectivo,,
9041,20/12/2023,24/12/2023,14:07:21,010012MA42001,I-FREE,42,NEGRO-ACERO PLOMO TODOTERRENO,98.00,CAJAMARCA,FRAN,CAJAMARCA,140.00,efectivo,,
9042,03/12/2023,24/12/2023,14:07:34,009924MA36001,KITSS,36,BOTIN-PERILLA PLOMO NEGRO,90.00,CAJAMARCA,FRAN,CAJAMARCA,120.00,efectivo,,
9171,23/12/2023,25/12/2023,14:09:10,010067MA40002,KALOIS,40,AZUL GRAVADO PASADOR,98.00,CAJAMARCA,KEVIN,CAJAMARCA,160.00,electronico,YAPE,
9043,23/12/2023,24/12/2023,14:09:31,010062MA41001,PUNTO,41,BLANCO ROJO-AZUL PLOMO,110.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,,
8570,03/12/2023,18/12/2023,14:10:07,009912MA40001,I-RUN,40,BOTIN BLANCO VERDE,108.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
9045,21/08/2023,24/12/2023,14:10:50,009580MA37001,NAPOLES,37,NEGRO COSIDO MOCASIN,60.00,CAJAMARCA,FRAN,CAJAMARCA,110.00,efectivo,,
9046,05/12/2023,24/12/2023,14:11:19,009951MA19001,JIANLEXIONG,19,BLANCO VERDE GALLETA,65.00,CAJAMARCA,FRAN,CAJAMARCA,90.00,efectivo,CAMBIO,
8862,19/12/2023,23/12/2023,14:11:29,009997MA28001,KOREANA,28,NEGRO PLOMO PERILLA,75.00,CAJAMARCA,JACK,CAJAMARCA,110.00,efectivo,,
8605,30/08/2023,19/12/2023,14:12:13,009632MA39002,ANDALOZ,39,NEGRO LUSTRABLE BOTIN GRABADO,85.00,CAJAMARCA,KEVIN,CAJAMARCA,133.00,efectivo,,
8772,16/06/2023,22/12/2023,14:13:53,009217MA36001,NEW ATHLETIC,36,AZUL FUXIA TEJIDO,80.00,CAJAMARCA,KEVIN,CAJAMARCA,85.00,efectivo,,oferta
8863,31/08/2023,23/12/2023,14:14:46,009639MA42001,FEDERLAN,42,VICUÑA NOBUK BAJO,80.00,CAJAMARCA,FRAN,CAJAMARCA,125.00,efectivo,,
9047,23/12/2023,24/12/2023,14:15:08,010063MA37002,PUNTO,37,BLANCO NEGRO ROJO,110.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,,
9048,19/12/2023,24/12/2023,14:16:35,009987MA39001,ADVENZO,39,NIKE BLANCO BLANCO,77.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
9049,23/12/2023,24/12/2023,14:19:00,010071MA39002,KALOIS,39,NEGRO LUSTRABLE PASADOR,98.00,CAJAMARCA,KEVIN,CAJAMARCA,160.00,efectivo,,
8864,21/12/2023,23/12/2023,14:20:00,010047MA40002,ATLETIX,40,NEGRO OLIVO YOMAX,90.00,CAJAMARCA,JACK,CAJAMARCA,145.00,efectivo,,
9050,05/12/2023,24/12/2023,14:20:34,009934MA42002,I-RUN,42,BLANCO NEGRO VALENCIAGA,107.00,CAJAMARCA,FRAN,CAJAMARCA,150.00,efectivo,,
8708,28/07/2023,21/12/2023,14:21:39,009517MA40001,CAT NACIONAL,40,NEGRO BLANCO MEDIO-BOTIN,110.00,CAJAMARCA,KEVIN,CAJAMARCA,165.00,electronico,YAPE,
9051,17/06/2023,24/12/2023,14:24:06,009247MA28001,DORAEMMON,28,BLANCO VERDE URBANA,72.00,CAJAMARCA,CARLITOS,CAJAMARCA,100.00,efectivo,,
9172,30/11/2023,25/12/2023,14:25:54,009882MA34001,KIDSSPORTS,34,BLANCO NEGRO CAPSULA,77.00,CAJAMARCA,KEVIN,CAJAMARCA,120.00,efectivo,,
8571,19/08/2023,18/12/2023,14:31:30,009575MA40004,SHIALEY,40,BLANCO BLANCO PUMA,70.00,CAJAMARCA,KEVIN,CAJAMARCA,130.00,efectivo,,
9052,07/12/2023,24/12/2023,14:33:02,009960MA41002,PUNTO,41,BLANCO ACERO URBANA-FIBRA,117.00,CAJAMARCA,PAMELA,CAJAMARCA,150.00,efectivo,,
9053,17/06/2023,24/12/2023,14:35:21,009229MA38001,UNDER MACK,38,BOTIN PUMA AZUL,96.00,CAJAMARCA,FRAN,CAJAMARCA,165.00,efectivo,,
8865,19/07/2022,23/12/2023,14:36:54,007643MA40004,KLOUIS,40,NEGRO TACO VESTIR,82.00,CAJAMARCA,KEVIN,CAJAMARCA,130.00,efectivo,,
9054,20/12/2023,24/12/2023,14:40:33,010018MA32001,IVANO,32,NEGRO BLANCO CLASICO,62.00,CAJAMARCA,CARLITOS,CAJAMARCA,113.00,efectivo,,
8606,01/12/2023,19/12/2023,14:42:23,009890MA27001,JIANLEXIONG,27,HUESO MARRON BLANCO,67.00,CAJAMARCA,JACK,CAJAMARCA,105.00,efectivo,,
9055,23/12/2023,24/12/2023,14:42:34,010059MA41002,PUNTO,41,BLANCO CELESTE NEGRO-URBANA,110.00,CAJAMARCA,PAMELA,CAJAMARCA,150.00,efectivo,,
8607,01/12/2023,19/12/2023,14:43:44,009890MA23001,JIANLEXIONG,23,HUESO MARRON BLANCO,67.00,CAJAMARCA,JACK,CAJAMARCA,105.00,efectivo,,
8608,19/12/2023,19/12/2023,14:47:26,009988MA35003,ADVENZO,35,NIKE BLANCO BLANCO,72.00,CAJAMARCA,PAMELA,CAJAMARCA,150.00,efectivo,,
8609,03/12/2023,19/12/2023,14:48:00,009918MA26001,I-RUN,26,AZUL BLANCO PETROLEO,72.00,CAJAMARCA,PAMELA,CAJAMARCA,110.00,electronico,YAPE,
9056,18/07/2023,24/12/2023,14:49:16,009407MA40001,VIERI,40,NEGRO ROJO ACRILICO-DEP,100.00,CAJAMARCA,CARLITOS,CAJAMARCA,130.00,efectivo,,
9058,20/12/2023,24/12/2023,14:51:00,010013MA40002,I-FREE,40,NEGRO PLOMO TODOTERRENO,98.00,CAJAMARCA,KEVIN,CAJAMARCA,144.00,efectivo,CAMBIO,
9059,09/09/2023,24/12/2023,14:52:45,009672MA40001,CAT NACIONAL,40,HABANO NOBUK BAJO,87.00,CAJAMARCA,FRAN,CAJAMARCA,158.00,efectivo,,
8709,05/12/2023,21/12/2023,14:53:30,009940MA37001,I-RUN,37,NEGRO BLANCO MALLA,100.00,CAJAMARCA,KEVIN,CAJAMARCA,145.00,efectivo,,
9060,31/05/2023,24/12/2023,14:53:47,009183MA40001,RAGGIO,40,PARACHUTE AMARILLO BOTIN,105.00,CAJAMARCA,KEVIN,CAJAMARCA,160.00,efectivo,,
8866,27/07/2023,23/12/2023,14:54:01,009484MA37003,I-RUN,37,BLANCO AZUL FIBRA-GOMA,102.00,CAJAMARCA,CARLITOS,CAJAMARCA,140.00,efectivo,,
8572,26/05/2023,18/12/2023,14:54:15,009150MA40001,RAGGIO,40,GIGER LIMON BOTIN,120.00,CAJAMARCA,JACK,CAJAMARCA,190.00,efectivo,,
8867,21/12/2023,23/12/2023,14:54:37,010045MA40002,ATLETIX,40,BEIG BLANCO URBANA,90.00,CAJAMARCA,PAMELA,CAJAMARCA,145.00,efectivo,,
9174,24/06/2023,25/12/2023,14:55:11,009265MA37002,IRUN,37,PLOMP BLANCO REFORZADO,98.00,CAJAMARCA,CARLITOS,CAJAMARCA,130.00,efectivo,CAMBIO,
9176,11/11/2022,25/12/2023,14:57:38,008215MA40002,WALON,40,NEGRO VERDE-JADE GOMA,78.00,CAJAMARCA,CARLITOS,CAJAMARCA,110.00,efectivo,CAMBIO,
8868,28/08/2023,23/12/2023,14:59:22,009584MA27001,JIMIPAND,27,BLANCO AZUL URBANA,70.00,CAJAMARCA,KEVIN,CAJAMARCA,100.00,electronico,YAPE,
8773,19/07/2023,22/12/2023,14:59:38,009427MA35003,IVANO,35,VERDE CUERO NUEVO,82.00,CAJAMARCA,PAMELA,CAJAMARCA,123.00,electronico,YAPE,
9061,28/08/2023,24/12/2023,14:59:38,009585MA26001,RASE DUCK,26,ROSADO BLANCO URBANA,75.00,CAJAMARCA,CARLITOS,CAJAMARCA,100.00,efectivo,,
9062,25/07/2023,24/12/2023,15:00:02,009451MA42001,DROMEDAR,42,NEGRO BLANCO GOMA,120.00,CAJAMARCA,PAMELA,CAJAMARCA,160.00,efectivo,,
8869,23/12/2023,23/12/2023,15:01:33,010054MA37002,PUNTO,37,NEGRO ROSADO VALENCIAGA,110.00,CAJAMARCA,FRAN,CAJAMARCA,150.00,efectivo,,
9063,25/10/2021,24/12/2023,15:02:02,006292MA27001,WE-AIR,27,ROSADA ARCOIRIS PEGA,60.00,CAJAMARCA,DIEGO,CAJAMARCA,80.00,efectivo,,
8870,18/10/2023,23/12/2023,15:08:45,009750MA23001,ABC GOOD,23,PLOMO VERDE-AGUA GOMA,72.00,CAJAMARCA,CARLITOS,CAJAMARCA,100.00,efectivo,,
9064,06/12/2019,24/12/2023,15:09:29,002499MA38001,RAGGIO,38,BOTIN OXIDO JORDAN,100.00,LORETO,KEVIN,CAJAMARCA,160.00,efectivo,,
9065,23/10/2021,24/12/2023,15:09:50,006247MA26002,KEMPO,26,BOTIN OLIVO NOBUK,42.00,CAJAMARCA,FRAN,CAJAMARCA,95.00,efectivo,,
8710,16/09/2022,21/12/2023,15:10:12,007954MA33001,BABODOG JHUNIOR,33,NEGRO ROJO GOMA,77.00,CAJAMARCA,CARLITOS,CAJAMARCA,123.00,efectivo,venta ayer,
8711,28/04/2023,21/12/2023,15:12:22,009051MA29001,KOREANO,29,BLANCO ROJO URBANO,60.00,CAJAMARCA,CARLITOS,CAJAMARCA,70.00,efectivo,OFERTA,OFERTA
8647,20/12/2023,20/12/2023,15:13:00,010012MA41001,I-FREE,41,NEGRO-ACERO PLOMO TODOTERRENO,98.00,CAJAMARCA,JACK,CAJAMARCA,148.00,efectivo,,
9066,21/06/2023,24/12/2023,15:14:29,009234MA38001,ANDALOZ,38,MARRON LUSTRABLE BOTIN,88.00,CAJAMARCA,CARLITOS,CAJAMARCA,130.00,efectivo,,
8872,17/12/2023,23/12/2023,15:18:55,009869MA39001,KALOIS,39,BOTIN HABANO LUZTRA-GOMA,89.00,CAJAMARCA,KEVIN,CAJAMARCA,168.00,efectivo,,
8873,24/11/2023,23/12/2023,15:19:47,009860MA41001,IVANO,41,NEGRO BLANCO NUEVO-PICADO,88.00,CAJAMARCA,KEVIN,CAJAMARCA,128.00,efectivo,CAMBIO,
9067,14/09/2023,24/12/2023,15:22:33,009680MA42001,TNNG,42,AZULMARINO URBANA CLASICO,70.00,CAJAMARCA,KEVIN,CAJAMARCA,65.00,efectivo,,oferta
8648,05/12/2023,20/12/2023,15:24:28,009936MA38001,I-RUN,38,NEGRO ROSADA MALLA,100.00,CAJAMARCA,CARLITOS,CAJAMARCA,140.00,efectivo,,
8610,01/12/2023,19/12/2023,15:27:51,009894MA35001,I-FREE,35,PLOMO PLOMO TODOTERRENO,87.00,CAJAMARCA,PAMELA,CAJAMARCA,125.00,efectivo,,
8611,06/05/2022,19/12/2023,15:29:40,007321MA37001,PUNTO,37,AZULMARINO FUXIA GOMA,107.00,CAJAMARCA,KEVIN,CAJAMARCA,115.00,efectivo,OFERTA,
9068,01/12/2023,24/12/2023,15:30:57,009907MA39001,NEW ATHLETIC,39,BOTIN NEGRO BLANCO-PLOM,121.00,CAJAMARCA,JACK,CAJAMARCA,160.00,efectivo,,
8774,07/12/2023,22/12/2023,15:31:01,009960MA40001,PUNTO,40,BLANCO ACERO URBANA-FIBRA,117.00,CAJAMARCA,JACK,CAJAMARCA,155.00,electronico,IZIPAY,
8612,06/05/2022,19/12/2023,15:31:12,007316MA29001,JHUSARI,29,VALERINA NEGRO CHAROL,27.00,CAJAMARCA,DIEGO,CAJAMARCA,60.00,electronico,YAPE,
9069,19/12/2023,24/12/2023,15:32:45,009989MA39002,ADVENZO,39,NIKE BLANCO NEGRO,76.00,CAJAMARCA,FRAN,CAJAMARCA,150.00,efectivo,,
8712,13/10/2023,21/12/2023,15:32:48,009725MA40001,NAPOLES,40,NEGRO PASADOR ANCHO-PU,82.00,CAJAMARCA,PAMELA,CAJAMARCA,130.00,efectivo,,
8775,08/07/2022,22/12/2023,15:32:50,007602MA32001,YOMAX,32,PLOMO NEGRO GOMA,85.00,CAJAMARCA,FRAN,CAJAMARCA,110.00,efectivo,OFERTA,
8650,09/12/2023,20/12/2023,15:35:03,009981MA38002,CONVERT,38,NEGRO NEGRO 126,90.00,CAJAMARCA,CARLITOS,CAJAMARCA,114.00,efectivo,CAMBIO,
8713,17/03/2023,21/12/2023,15:35:08,008895MA38001,WALON,38,BLANCO GOMA COCOS,81.00,CAJAMARCA,PAMELA,CAJAMARCA,120.00,efectivo,,
8776,09/08/2022,22/12/2023,15:35:17,007092MA26001,YOMAX,26,AZULMARINO PLOMO GOMA,77.00,CAJAMARCA,FRAN,CAJAMARCA,110.00,efectivo,,
8573,07/12/2023,18/12/2023,15:35:29,009965MA36002,PUNTO,36,BLANCO AZULMARINO PLOMO--FIBRA,117.00,CAJAMARCA,KEVIN,CAJAMARCA,148.00,efectivo,,
8874,09/12/2023,23/12/2023,15:37:14,009891MA25001,KITSS,25,ROSADO LILA GOMA,67.00,CAJAMARCA,FRAN,CAJAMARCA,100.00,efectivo,,
8875,05/12/2023,23/12/2023,15:37:38,009932MA37002,I-RUN,37,BLANCO ROSADA FIBRA,100.00,CAJAMARCA,CARLITOS,CAJAMARCA,155.00,electronico,IZIPAY,
8574,01/12/2023,18/12/2023,15:38:21,009910MA38001,ATLETIX,38,BEIG BLANCO URBANA,90.00,CAJAMARCA,CARLITOS,CAJAMARCA,140.00,efectivo,,
9070,17/06/2023,24/12/2023,15:40:28,009238MA23001,VADY KIDS,23,AZUL NEGRO VERDE,69.00,CAJAMARCA,CARLITOS,CAJAMARCA,100.00,efectivo,,
8614,07/12/2023,19/12/2023,15:41:59,009960MA39001,PUNTO,39,BLANCO ACERO URBANA-FIBRA,117.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,CAMBIO,
8575,09/12/2023,18/12/2023,15:46:14,009979MA37001,CONVERT,37,NEGRO NEGRO 126,90.00,CAJAMARCA,CARLITOS,CAJAMARCA,114.00,efectivo,,
8615,26/04/2023,19/12/2023,15:46:31,009037MA40001,PUNTO,40,BLANCO PLATA VALENCIAGA,108.00,CAJAMARCA,KEVIN,CAJAMARCA,140.00,efectivo,,
8715,07/12/2023,21/12/2023,15:46:54,009960MA41001,PUNTO,41,BLANCO ACERO URBANA-FIBRA,117.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,CAMBIO,
9071,05/12/2023,24/12/2023,15:50:02,009956MA29001,AIR RUNNING,29,BOTIN NEGRO ROJO,77.00,CAJAMARCA,CARLITOS,CAJAMARCA,105.00,efectivo,,
8876,07/12/2023,23/12/2023,15:51:35,009962MA41001,PUNTO,41,BLANCO PLOMO URBANA-FIBRA,117.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,,
9072,26/12/2021,24/12/2023,15:51:54,006754MA38001,CAMILUH,38,HABANO-VER NOBUK PASADOR,83.00,CAJAMARCA,PAMELA,CAJAMARCA,130.00,efectivo,,
9073,18/10/2023,24/12/2023,15:54:09,009750MA24002,ABC GOOD,24,PLOMO VERDE-AGUA GOMA,72.00,CAJAMARCA,FRAN,CAJAMARCA,103.00,efectivo,,
8877,08/07/2022,23/12/2023,15:54:51,007586MA40002,I-RUN,40,AZUL ROJO AMARILLO,90.00,CAJAMARCA,JACK,CAJAMARCA,135.00,efectivo,,
8651,20/12/2023,20/12/2023,15:55:53,010022MA27001,CHINITA,27,ROSADO UVA CELESTE,67.00,CAJAMARCA,KEVIN,CAJAMARCA,110.00,efectivo,,
9178,21/12/2023,25/12/2023,15:56:46,010029MA26001,DROMEDAR,26,BOTIN NEGRO BLANCO,82.00,CAJAMARCA,PAMELA,CAJAMARCA,130.00,efectivo,CAMBIO,
9074,19/10/2023,24/12/2023,15:56:49,009778MA37001,I-RUN,37,NEGRO ROSADA VALENCIAGA-MALLA,102.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
9075,13/03/2021,24/12/2023,15:57:02,005241MA36001,TNNG,36,BLANCO URBANA CUERO,80.00,CAJAMARCA,JACK,CAJAMARCA,100.00,efectivo,,
9076,30/12/2022,24/12/2023,15:57:35,008649MA40001,CLIFOR,40,NEGRO MOCASIN VESTIR,92.00,CAJAMARCA,JACK,CAJAMARCA,130.00,efectivo,,
8716,03/12/2023,21/12/2023,15:57:58,009919MA36002,I-RUN,36,NEGRO ROSADA FIBRA,102.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
9077,29/08/2023,24/12/2023,15:58:58,009595MA35001,TWHQTKITDS,35,ROSADO LILA PERILLA,77.00,CAJAMARCA,CARLITOS,CAJAMARCA,120.00,efectivo,,
8878,05/12/2023,23/12/2023,16:00:02,009944MA40001,KOREANA,40,BLANCO CREMA URBANA,102.00,CAJAMARCA,KEVIN,CAJAMARCA,140.00,efectivo,,
8616,25/07/2023,19/12/2023,16:01:34,009447MA41001,DROMEDAR,41,NEGRO PLANTA BAJO,120.00,CAJAMARCA,JACK,CAJAMARCA,160.00,electronico,IZIPAY,
9078,30/09/2022,24/12/2023,16:05:23,008029MA37001,KOREANA,37,BOTIN BLANCO CELESTE-ROSADO,80.00,CAJAMARCA,CARLITOS,CAJAMARCA,100.00,efectivo,,
8717,18/07/2020,21/12/2023,16:05:45,004118MA38001,RAGGIO,38,OXIDO ZT-2 PREMIUM,110.00,CAJAMARCA,KEVIN,CAJAMARCA,188.00,efectivo,,
8718,11/05/2019,21/12/2023,16:06:04,000533-RAG38CAJ02,RAGGIO,38,DUNKAN OXIDO,98.00,CAJAMARCA,KEVIN,CAJAMARCA,160.00,efectivo,,
8652,06/06/2022,20/12/2023,16:07:47,007492MA31001,KEMPO,31,BOTIN CAT NOBUK,50.00,CAJAMARCA,JACK,CAJAMARCA,90.00,efectivo,,
8777,20/12/2023,22/12/2023,16:09:08,010022MA25001,CHINITA,25,ROSADO UVA CELESTE,67.00,CAJAMARCA,KEVIN,CAJAMARCA,108.00,efectivo,,
8778,03/12/2023,22/12/2023,16:09:31,009926MA28002,AIR RUNNING,28,BOTIN NEGRO VERDE-BEIS,72.00,CAJAMARCA,KEVIN,CAJAMARCA,110.00,efectivo,,
8879,23/12/2023,23/12/2023,16:11:22,010063MA38001,PUNTO,38,BLANCO NEGRO ROJO,110.00,CAJAMARCA,JACK,CAJAMARCA,153.00,efectivo,,
8880,09/01/2020,23/12/2023,16:12:13,003498MA41003,KALOIS,41,ESPOR VESTIR NOBUK,75.00,LORETO,KEVIN,CAJAMARCA,130.00,efectivo,,
8719,06/12/2022,21/12/2023,16:12:39,008363MA27001,ATLETIX,27,ROSADA LILA MALLA,81.00,CAJAMARCA,PAMELA,CAJAMARCA,115.00,efectivo,,
8881,01/12/2023,23/12/2023,16:13:57,009895MA33001,I-FREE,33,NEGRO NEGRO TODOTERRENO,87.00,CAJAMARCA,FRAN,CAJAMARCA,130.00,efectivo,,
8720,03/12/2023,21/12/2023,16:14:01,009923MA35002,I-RUN,35,BLANCO ROSADO MALLA,98.00,CAJAMARCA,JACK,CAJAMARCA,150.00,efectivo,,
8882,20/12/2023,23/12/2023,16:14:24,010029MA29001,DROMEDAR,29,BOTIN NEGRO BLANCO,82.00,CAJAMARCA,CARLITOS,CAJAMARCA,115.00,efectivo,,
8883,24/06/2023,23/12/2023,16:14:47,009299MA37001,NEW ATHLETIC,37,BLANCO NARANJA GOMA,118.00,CAJAMARCA,CARLITOS,CAJAMARCA,153.00,efectivo,,
9079,16/03/2023,24/12/2023,16:16:34,008886MA40001,ATLETIX,40,PLOMO AZULMARINO YOMAX,102.00,CAJAMARCA,FRAN,CAJAMARCA,145.00,efectivo,,
9080,01/12/2023,24/12/2023,16:17:41,009904MA39001,NEW ATHLETIC,39,BOTIN NEGRO BLANCO,120.00,CAJAMARCA,KEVIN,CAJAMARCA,160.00,efectivo,,
9081,19/12/2023,24/12/2023,16:18:26,009985MA37001,ADVENZO,37,BLANCO UVA ACERO,75.00,CAJAMARCA,KEVIN,CAJAMARCA,145.00,efectivo,,
8779,25/02/2022,22/12/2023,16:19:36,006978MA41001,NEW ATHLETIC,41,AZULMARINO AZUL TEJIDO,117.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,,
9082,28/03/2023,24/12/2023,16:19:51,008931MA40001,PUNTO,40,BLANCO ACERO URBANO,105.00,CAJAMARCA,CARLITOS,CAJAMARCA,135.00,efectivo,,
8653,01/12/2023,20/12/2023,16:20:10,009886MA34001,KDM,34,LILA CELESTE BLANCO-PERIA,77.00,CAJAMARCA,CARLITOS,CAJAMARCA,120.00,efectivo,,
8780,29/08/2023,22/12/2023,16:20:13,009604MA36002,NEW ATHLETIC,36,PLOMOROSADA ACERO MALLA,115.00,CAJAMARCA,CARLITOS,CAJAMARCA,153.00,efectivo,,
8654,07/12/2023,20/12/2023,16:22:07,009968MA38001,PUNTO,38,NEGRO BLANCO URBANA,117.00,CAJAMARCA,CARLITOS,CAJAMARCA,150.00,efectivo,,
8576,01/09/2020,18/12/2023,16:23:09,004183MA37001,PUNTO,37,NEGRO TORTUGA TEJIDO,70.00,CAJAMARCA,JACK,CAJAMARCA,120.00,efectivo,OFERTA,
